company_id,company_name,country,city,year_founded,funding_stage,total_funding_usd,funding_rounds,valuation_usd,revenue_2024,revenue_2025,revenue_growth_yoy,primary_domain,product_type,deployment,is_open_source,employee_count,engineers_pct,founders_count,avg_experience_years,monthly_active_users,customer_count,enterprise_pct,churn_rate_annual,net_revenue_retention,burn_rate_monthly,runway_months,gross_margin_pct,target_segment,market_size_billion,competitor_count
AI-3171,AIFlow,Switzerland,Lausanne,2025,Series B,22887634.76793468,3,167716063.272361,6866290.430380404,6242828.235477717,-0.09080044038686945,Speech/Audio,API-first,Edge,False,318.0,77.34706136541503,2,12.6,21988,377,35.6,0.071,1.633,62368.75575684296,48.0,67.0,Both,8.8,36
AI-3172,AIEdge,Germany,Munich,2024,Series B,20167638.443506885,4,475060268.11522484,2621205.8293922185,3653928.384356291,0.3939875851731684,Speech/Audio,Open-source,Cloud,False,32.0,52.45027157330604,3,3.3,79167,62,57.1,0.022,2.358,29051.87037780624,48.0,64.0,Both,40.6,18
AI-3173,AIWare,India,Hyderabad,2025,Bootstrapped,0.0,0,50810.77937503056,17631.36496698348,25149.859339529674,0.42642724409739885,Computer Vision,API-first,Cloud,False,5.0,71.72922234747102,3,5.0,88,1,20.7,0.063,2.462,8541.753425521296,,58.6,SMB,75.2,102
AI-3174,AIGrid,Singapore,Singapore,2025,Series A,9560577.201729145,3,75733862.71714829,174193.22307928532,213922.30304087006,0.22807477385903668,Decision/MLOps,SaaS,Cloud,False,7.0,68.55438885762632,3,4.4,2409,6,32.1,0.115,2.222,8748.735943151365,48.0,69.5,SMB,35.8,66
AI-3175,AIFlow,Spain,Barcelona,2025,Seed,1008312.0934247372,2,3777911.4316369686,241082.2408226587,428318.4800850442,0.7766488258258617,Decision/MLOps,Platform,Hybrid,False,16.0,49.86598408718015,1,5.4,3133,6,0.0,0.02,2.004,29704.247864757308,31.7,64.1,Both,33.8,97
AI-3176,AIStack,Netherlands,Utrecht,2021,Series B,17829282.826001532,4,185927682.86749417,3921560.569851029,7843632.281494005,1.0001303414247575,NLP/LLM,Hybrid,Hybrid,False,99.0,44.63238605147751,2,3.2,208853,781,52.8,0.127,1.897,123605.74534289136,48.0,76.2,Enterprise,224.3,25
AI-3177,AIFlow,United Kingdom,Edinburgh,2025,Seed,599661.3380051241,1,2539492.1598606245,179898.40140153724,156968.5876901822,-0.12745979693379916,Decision/MLOps,SaaS,Cloud,False,7.0,48.280106782836256,3,5.1,8682,4,49.0,0.065,1.91,17519.538017987357,34.2,76.1,Enterprise,41.5,11
AI-3178,AIFlow,United States,Chicago,2020,Series B,24639500.058130357,4,111843485.27469498,4944306.015920829,9141425.61809497,0.8488794157682141,AI Infrastructure,Hybrid,Cloud,False,131.0,50.098763957481765,3,16.0,300090,470,22.4,0.073,1.674,121824.21432925091,48.0,79.4,Enterprise,77.7,13
AI-3179,AIStack,United States,Boston,2025,Seed,738018.0710592472,1,4478157.906570622,111358.3823080569,145619.6894271303,0.3076670692314338,NLP/LLM,Hybrid,Cloud,False,24.0,75.93864627848434,2,6.3,12403,6,63.9,0.04,1.867,6399.701403953187,48.0,85.0,Both,133.8,24
AI-3180,AISync,United Kingdom,Cambridge,2025,Bootstrapped,0.0,1,17355.5518287554,39164.93091319183,49517.42149942576,0.26433062295398896,Decision/MLOps,Open-source,Cloud,False,6.0,69.94056592828007,3,4.0,284,7,16.4,0.063,2.195,13827.773852145208,,73.2,Enterprise,25.6,27
AI-3181,AIGen,United States,Seattle,2024,Series A,5217392.316642804,4,50821126.6129043,792938.7847204913,2074865.4318019317,1.6166779476341495,AI Agents,SaaS,Edge,False,61.0,60.96429014058289,2,9.6,76412,33,50.2,0.076,1.582,22876.91370932648,48.0,73.4,Both,25.1,34
AI-3182,FusionCore,Germany,Munich,2018,Bootstrapped,0.0,0,28549.350732225404,4590.248747265186,7120.490428404148,0.5512210384342351,AI Agents,Platform,Cloud,False,6.0,47.03632749805552,4,5.0,461,0,64.1,0.328,2.5,12596.263095152663,,68.7,SMB,25.9,28
AI-3183,FluxWorks,Israel,Haifa,2024,Series A,5031821.7958922805,4,22447401.281646,988888.5526874533,2144474.6863440587,1.1685706448073714,NLP/LLM,SaaS,Hybrid,False,33.0,42.36518527721697,2,3.3,9203,85,38.9,0.097,2.5,22922.080140949573,48.0,66.1,Both,249.8,18
AI-3184,AIStack,South Korea,Busan,2025,Series C,159432418.56299525,6,1016138208.6634831,,40076769.12805007,0.37117848467222225,AI Infrastructure,API-first,On-premise,True,1888.0,33.138552562545584,3,4.7,10000000,3028,36.3,0.1,2.049,330484.35679588484,48.0,63.3,Enterprise,75.6,87
AI-3185,AIGrid,India,Mumbai,2017,Series D+,159549979.62140247,5,597322050.7136639,29789761.34021284,58316269.55360185,0.9575943857892352,AI Infrastructure,SaaS,Hybrid,False,1561.0,49.771739380913104,2,9.7,2601619,3795,47.9,0.484,2.182,2548342.404799519,48.0,78.7,SMB,75.9,77
AI-3186,AIScope,Israel,Tel Aviv,2025,Seed,929458.658514036,2,8396172.685889058,18539.344360417705,25895.494527863004,0.39678588543567905,Computer Vision,API-first,Cloud,False,3.0,46.37518602454582,2,4.0,642,5,48.6,0.023,1.993,6626.187793871199,48.0,48.0,Enterprise,41.7,32
AI-3187,AIMesh,United States,Seattle,2025,Series B,60000000.0,4,174907451.47880968,2598715.4681621566,3289229.6811740464,0.2657136656442923,Decision/MLOps,SaaS,Cloud,False,121.0,73.95014569323939,3,4.6,93842,225,49.7,0.184,1.753,60344.67936837593,48.0,64.3,Both,56.5,35
AI-3188,AIScope,United States,New York,2024,Seed,523934.8071030382,2,3442655.34131096,130088.2875154396,191305.6142244489,0.4705829239372812,Computer Vision,API-first,Edge,True,39.0,62.496707109654686,1,4.3,259997,109,21.5,0.145,1.968,13541.417193506843,37.3,78.9,Both,75.5,84
AI-3189,AIEdge,United States,San Francisco,2025,Series C,88092315.67843282,7,471246236.4099841,7399421.168023619,7902199.856210035,0.06794838093000569,Computer Vision,SaaS,Cloud,False,154.0,54.36249181370786,3,12.1,133372,1475,27.7,0.024,2.0,60823.18846694033,48.0,56.0,Both,64.1,121
AI-3190,AINest,France,Paris,2025,Series B,28250416.378444813,2,274197003.4862044,3731746.770466283,4413593.2984124245,0.18271511168506877,Speech/Audio,API-first,Edge,False,,67.25686162391374,4,4.4,1617175,77,54.5,0.067,1.946,212928.2283212277,48.0,77.3,Enterprise,19.4,33
AI-3191,AIMesh,United States,Chicago,2025,Bootstrapped,0.0,1,44628.10154424903,27751.83942106369,53041.688389588795,0.9112855038116885,NLP/LLM,SaaS,Cloud,False,9.0,74.15584778670771,2,4.1,104,1,50.2,0.078,2.5,5898.468548305127,,58.2,Enterprise,239.2,14
AI-3192,AINest,India,Delhi,2021,Series A,5966801.031524516,3,28824339.51565448,396606.96306812245,731670.099641322,0.8448241402046389,Computer Vision,Platform,Cloud,False,9.0,52.52606990961429,3,13.5,5215,9,44.7,0.023,2.5,17970.794287481724,48.0,70.6,Enterprise,74.0,45
AI-3193,AIGen,Canada,Montreal,2016,Seed,816612.73156491,1,7356784.153699942,244983.819469473,274148.3068584897,0.11904658622832368,Computer Vision,API-first,On-premise,False,14.0,52.40895645405882,2,30.0,6738,12,27.0,0.068,2.045,,48.0,66.7,SMB,65.6,8
AI-3194,AISync,United States,Austin,2025,Series B,16109087.592744099,2,149034943.3054427,4832726.277823229,13230481.11047156,1.737684766295283,NLP/LLM,SaaS,On-premise,False,521.0,34.174081950588196,2,6.6,623712,123,0.0,0.19,1.524,180592.46052138254,48.0,81.5,Both,242.1,55
AI-3195,AIStack,United States,Los Angeles,2025,Series A,7179154.80194784,3,31437238.536249254,357850.0340178151,920202.7868510651,1.5714760356995081,Speech/Audio,SaaS,Cloud,False,16.0,75.9960532822396,2,13.9,8981,10,20.2,0.022,1.868,5000.0,48.0,81.2,Enterprise,36.5,50
AI-3196,AIFlow,United Kingdom,Edinburgh,2020,Series B,9976758.295556117,4,98952496.5254912,2993027.488666835,3788190.443176081,0.26567178467960906,AI Agents,Hybrid,Cloud,False,312.0,69.45246647690215,2,8.8,44351,334,36.7,0.161,1.983,161670.6360414367,48.0,67.7,SMB,55.5,45
AI-3197,PulseSolutions,United Kingdom,Oxford,2022,Series A,14741668.903874196,4,372054143.8625706,413166.4381756517,599837.4504796396,0.45180584639991356,NLP/LLM,Platform,Edge,False,13.0,46.68861385166529,3,3.8,14749,17,60.3,0.166,2.119,13726.364802933522,48.0,59.5,Both,140.6,13
AI-3198,AIMesh,France,Toulouse,2024,Series D+,470990068.63331586,7,2000000000.0,36706221.53514193,49786184.6151364,0.35634185522124456,Decision/MLOps,SaaS,Cloud,False,4767.0,69.45787441850109,3,7.6,626933,5274,19.0,0.02,1.666,991447.0173394084,48.0,69.4,SMB,17.3,159
AI-3199,AINest,India,Bangalore,2025,Series C,67857554.28412314,5,271286398.7343663,15389365.614065848,32359090.72766126,1.1026916598878593,Computer Vision,Open-source,Cloud,False,3555.0,19.711516458367107,3,9.2,1030373,737,39.1,0.212,2.5,626085.6794133543,48.0,65.2,SMB,78.8,16
AI-3200,AIScope,Canada,Toronto,2023,Series A,10151640.511818519,3,77119627.24202581,1546873.5627990903,2924161.7138462635,0.8903689248880498,NLP/LLM,Platform,Cloud,False,23.0,47.812343798816414,1,8.4,7826,104,28.8,0.121,1.54,23331.535420588767,48.0,68.3,SMB,166.9,75
AI-3201,AISync,China,Hangzhou,2025,Series B,21589158.496341564,3,79943209.31417903,3895772.313753864,4684682.526987437,0.20250418907910972,Data/MLOps,SaaS,Hybrid,False,550.0,55.791328338836976,3,6.0,70411,125,59.0,0.245,1.811,65398.34446472232,48.0,62.4,Both,54.0,16
AI-3202,AIHub,Germany,Hamburg,2018,Series B,25122926.58525331,4,163107972.27207923,5126206.3887532,5050604.994153623,-0.01474802004957225,Decision/MLOps,Hybrid,Edge,True,229.0,59.53267216850391,1,5.9,566876,137,58.1,0.232,2.038,63179.70298126682,48.0,77.4,SMB,59.4,34
AI-3203,AIStack,Sweden,Malmo,2025,Series C,56915000.76391276,4,326698050.99543476,17074500.229173828,18914904.910615627,0.10778673792731258,NLP/LLM,Hybrid,Cloud,False,652.0,68.80616819517081,2,9.9,500550,373,42.4,0.043,1.459,213757.6750944241,48.0,66.9,SMB,125.8,19
AI-3204,AISync,United States,Seattle,2025,Bootstrapped,0.0,0,20975.260282099207,24649.107209769398,36838.05505211126,0.4944985527715549,Decision/MLOps,Platform,Cloud,False,3.0,42.11511034617613,2,7.7,756,7,56.5,0.078,1.516,12426.460917596994,,71.4,Both,8.3,49
AI-3205,AILink,India,Pune,2025,Seed,1205316.8350843312,2,3700923.3127051787,60362.423821911434,171091.79312751236,1.8344089301696724,NLP/LLM,Hybrid,Cloud,True,4.0,63.45889075532158,4,9.3,172072,2,52.9,0.074,1.789,9270.274156440113,48.0,59.0,SMB,246.0,65
AI-3206,AIGrid,United States,Palo Alto,2024,Seed,598225.1866703632,2,2007279.7607456187,174731.1038412052,274378.95636049536,0.5702925828812352,AI Agents,SaaS,Hybrid,False,23.0,67.0317498319112,2,3.9,10307,24,26.0,0.119,1.96,5000.0,48.0,82.1,Both,53.4,43
AI-3207,AIStack,United States,New York,2025,Series A,8884755.102533305,2,79457279.80719662,,933900.9935944291,0.8076184603872878,NLP/LLM,Open-source,Hybrid,True,23.0,51.46564845066165,2,16.6,91506,12,67.3,0.09,1.838,13768.469900750824,48.0,77.7,Enterprise,223.8,23
AI-3208,AIMesh,United States,Palo Alto,2021,Seed,783358.0284748726,1,7591678.202495852,79439.68919959167,131850.69495881704,0.6597584442650964,AI Agents,SaaS,Cloud,False,2.0,48.065330645288086,2,8.3,2791,2,40.5,0.286,1.595,12165.587681176434,48.0,63.0,Developer/Individual,55.9,97
AI-3209,AIFlow,Germany,Cologne,2018,Series A,5948483.571087258,4,15022953.780532502,1255705.1065317688,1457623.4633578695,0.16080077701029255,NLP/LLM,Platform,Cloud,False,124.0,36.64430024727436,2,5.2,62476,28,23.2,0.076,1.755,49052.413576037274,48.0,91.1,Both,145.7,9
AI-3210,AINest,United States,Los Angeles,2024,Series A,2846523.2205746085,2,44993056.12003736,853956.9661723826,2003461.3569752316,1.3460917075894034,Decision/MLOps,API-first,Cloud,False,55.0,46.08144280371069,2,6.7,5031,116,28.4,0.057,1.921,51070.53970093896,47.1,68.7,Developer/Individual,8.2,62
AI-3211,AISync,United States,San Francisco,2025,Series A,6182269.793407115,3,70775639.98946103,692031.8597659661,901110.4675561509,0.3021228066882523,AI Agents,SaaS,Cloud,False,27.0,24.95729854266395,2,7.1,7518,28,40.3,0.407,2.5,12301.71136269562,48.0,59.8,Enterprise,40.7,11
AI-3212,AILink,Australia,Canberra,2025,Series A,3383257.150217736,4,17868875.241421994,622868.2152854456,715578.0998909615,0.1488434990426172,Computer Vision,Open-source,Cloud,False,81.0,51.8956158774808,3,9.5,1289,25,76.5,0.092,1.666,,48.0,70.2,SMB,49.8,72
AI-3213,AIScope,China,Beijing,2025,Bootstrapped,0.0,0,7871.662721871332,86262.78684273503,158188.0156976354,0.83379208448281,NLP/LLM,SaaS,Edge,False,14.0,56.46722462823572,2,7.8,1724,2,26.5,0.062,1.858,9495.509992890771,,81.4,Enterprise,237.5,65
AI-3214,AISync,France,Paris,2025,Series C,82502108.90227371,7,227554482.67146456,4025288.149148535,4515055.075248449,0.12167251335870562,Decision/MLOps,Hybrid,Cloud,False,292.0,50.52702981095172,3,10.4,694640,83,36.0,0.055,1.642,118043.02129984739,48.0,74.1,Enterprise,45.4,25
AI-3215,BetaAI,China,Shenzhen,2020,Series C,200000000.0,5,2000000000.0,18670571.15118672,22903116.20429366,0.22669606724044528,NLP/LLM,API-first,On-premise,False,252.0,48.43712866184117,3,5.0,329919,10000,47.4,0.118,1.802,1175933.1899449192,48.0,67.8,Both,104.8,31
AI-3216,AIStack,Sweden,Malmo,2025,Series A,2995115.1542795473,3,14495658.180164171,810971.1625954448,1604387.3305106778,0.9783531209370889,AI Infrastructure,Platform,Cloud,False,53.0,54.10946059746639,3,5.2,5533,25,12.8,0.196,1.97,11515.749334840426,48.0,85.4,Enterprise,117.7,21
AI-3217,CatalystDynamics,Canada,Toronto,2025,Series C,74334406.66703083,3,459711244.20919794,11643891.890033582,16567009.87614648,0.42280691306716517,Decision/MLOps,SaaS,Edge,False,954.0,57.90941228609869,4,3.8,742551,3881,28.7,0.036,1.567,614429.7274340208,48.0,79.6,Both,23.4,22
AI-3218,AIFlow,United States,Austin,2025,Bootstrapped,0.0,0,51586.922668582854,,48426.68463835886,0.9227074154710168,Computer Vision,Platform,Cloud,False,4.0,63.33894210058958,4,5.9,2929,1,57.3,0.057,2.408,20104.77128395287,,82.2,Both,69.3,43
AI-3219,AIWare,Netherlands,Amsterdam,2025,Series B,18194638.34893015,4,245979807.4029722,2228351.029990421,2966242.5838514403,0.33113793290646465,AI Infrastructure,Hybrid,Cloud,False,80.0,32.614213735155175,2,5.1,112024,52,27.9,0.025,1.457,41478.90113373624,48.0,65.2,Developer/Individual,126.2,75
AI-3220,CatalystLabs,France,Nice,2025,Bootstrapped,0.0,1,47190.855408472424,7054.409425235987,10244.567559023295,0.452221857491719,NLP/LLM,Platform,Cloud,False,1.0,48.196558645031075,3,7.4,491,0,60.7,0.046,1.72,15267.282441630152,,76.2,SMB,112.1,55
AI-3221,AIHub,United Kingdom,Oxford,2025,Series A,3566555.629343563,3,22017299.97096402,1069966.6888030688,1796434.836929592,0.6789633319698911,AI Agents,API-first,Hybrid,False,13.0,32.907304370195725,3,6.7,127053,25,6.8,0.22,1.957,26284.918793097328,48.0,80.0,Developer/Individual,59.7,64
AI-3222,AIGrid,United Kingdom,Cambridge,2025,Seed,538609.5917929192,2,2964183.0018991716,58366.8024560583,91988.81008153396,0.5760467630685806,Computer Vision,SaaS,Cloud,False,14.0,48.00705178979329,2,10.8,2329,2,51.5,0.103,1.711,5000.0,48.0,,SMB,61.5,97
AI-3223,AIStack,United Kingdom,Oxford,2024,Series A,12518041.272846837,2,103533239.76384959,725319.6360140711,902220.2734481986,0.24389335218645,AI Infrastructure,SaaS,On-premise,False,32.0,70.55023669900754,3,3.7,10174,16,12.3,0.215,2.282,13222.039045671869,48.0,62.2,Developer/Individual,73.2,50
AI-3224,AIEdge,Spain,Madrid,2025,Seed,1906176.5902643066,2,13495319.65135072,16458.035756516198,19082.68263496244,0.15947509880740598,Computer Vision,Hybrid,Hybrid,False,3.0,58.035107851694804,4,12.9,1027,0,47.3,0.085,1.836,,48.0,66.8,Developer/Individual,54.4,70
AI-3225,AIWare,United States,Palo Alto,2025,Series A,3555824.6373332273,3,23281710.363135092,199780.06170588057,387252.56311645603,0.9383944514271673,AI Infrastructure,Platform,Hybrid,False,10.0,49.02787128647316,1,4.0,6103,5,38.3,0.368,2.067,14376.007165265808,48.0,73.3,Enterprise,57.0,22
AI-3226,AIStack,Sweden,Uppsala,2024,Seed,977566.5144120755,2,7244999.014074889,122405.97470257235,216349.2801863028,0.7674732031013862,NLP/LLM,API-first,Cloud,True,23.0,44.07020262981529,2,8.1,11133,3,67.7,0.101,2.447,5000.0,48.0,75.8,SMB,127.7,43
AI-3227,AINest,Switzerland,Basel,2023,Series C,50528118.22669082,5,326134773.7272753,15158435.468007246,,0.5393027694637516,Computer Vision,SaaS,Cloud,False,2492.0,47.748745794885124,4,5.8,124014,527,44.4,0.122,1.881,269821.57967236714,48.0,80.3,Enterprise,49.9,35
AI-3228,AIGrid,Israel,Tel Aviv,2024,Series A,4274202.817377205,2,14439301.061934803,462055.17716308933,510561.015552277,0.10497845449325366,NLP/LLM,API-first,Cloud,False,51.0,46.03792603452913,2,7.9,38129,11,54.0,0.179,1.541,7589.774781265696,48.0,54.3,SMB,100.9,25
AI-3229,AIEdge,Canada,Montreal,2025,Seed,287147.4560317903,2,2061566.8311912476,86144.23680953709,127619.6433587647,0.48146467001534626,Speech/Audio,Platform,Cloud,False,9.0,60.01165390857502,1,6.1,966,4,45.9,0.055,1.804,9348.519121140573,23.8,85.7,Both,57.1,24
AI-3230,AIGrid,United States,Palo Alto,2025,Seed,2000000.0,1,14618263.890385086,279805.8037091372,429831.80475954723,0.5361790179533394,Speech/Audio,SaaS,Cloud,False,64.0,41.224148193505016,4,7.2,20554,66,45.6,0.048,1.985,30289.540722428454,48.0,74.4,Enterprise,42.4,76
AI-3231,AIGrid,United States,New York,2023,Series B,43294911.394504264,5,341919671.8659408,6803995.195626489,8829340.332379939,0.29766998337319717,Computer Vision,API-first,Edge,False,194.0,48.501441620648684,4,8.6,137138,180,76.2,0.035,1.831,41870.328140587524,48.0,64.1,Both,41.9,70
AI-3232,AIMesh,United States,Boston,2025,Seed,577535.1265583948,2,2583961.2742493763,173260.5379675184,274749.3884403076,0.5857586018335899,Data/MLOps,SaaS,On-premise,False,6.0,45.03233337354365,3,3.9,30961,5,44.4,0.118,1.806,9802.193303868207,45.1,78.8,Enterprise,9.4,108
AI-3233,StellarLogic,France,Toulouse,2025,Series A,6918362.5770822745,3,34268592.84018711,2075508.7731246823,2862183.5320719006,0.3790274313140474,NLP/LLM,Platform,Hybrid,False,181.0,37.264687252955994,3,4.7,127851,272,32.1,0.157,1.912,75251.18059654464,48.0,49.5,SMB,242.4,22
AI-3234,AIEdge,United Kingdom,Edinburgh,2019,Series A,4912429.565220141,3,82382588.13372476,527667.0911528411,855749.7807468144,0.6217607561562764,AI Infrastructure,Platform,Cloud,False,53.0,31.93103238910559,2,11.1,25267,40,40.9,0.059,2.224,14915.95264256005,48.0,70.9,SMB,82.1,21
AI-3235,AIStack,United States,Boston,2024,Seed,1283810.3850958594,1,6550436.548916693,68517.5807811455,63852.37403393402,-0.06808773301720598,Speech/Audio,SaaS,Cloud,True,10.0,54.332357155907836,3,10.2,34234,5,5.6,0.02,2.253,26147.255730200104,37.9,77.1,SMB,43.9,21
AI-3236,AIFlow,United States,Seattle,2025,Seed,674508.1222831167,2,6429107.140052899,174550.94456401403,329347.8210330276,0.8868292111260622,Computer Vision,SaaS,Cloud,False,18.0,35.480728539331174,2,7.6,1836,6,26.7,0.211,1.897,13346.25543188843,46.7,67.3,Enterprise,36.0,66
AI-3237,AISync,Spain,Madrid,2025,Series A,5443227.354373325,4,27002754.87283885,295820.54210861056,401282.9133368319,0.35650793713136003,NLP/LLM,SaaS,Hybrid,False,8.0,53.5010446498045,2,4.5,16721,10,15.2,0.123,2.107,11540.4461426314,48.0,76.8,SMB,132.5,47
AI-3238,AIScope,United States,Seattle,2024,Seed,574548.8456548981,2,1649188.2691397986,130444.51959458792,204452.5901002471,0.567352854191735,Decision/MLOps,SaaS,Cloud,False,12.0,69.33682017295156,2,3.9,3969,19,27.0,0.194,1.895,5099.378701469323,48.0,80.0,Enterprise,43.9,39
AI-3239,AIWare,Switzerland,Basel,2025,Seed,1081991.0999831788,1,7590163.241847631,144375.4669061622,306720.8331438242,1.1244664326743228,Computer Vision,Platform,Hybrid,False,5.0,53.90887526800344,2,3.2,4962,6,13.4,0.188,1.959,19847.586696956896,48.0,56.8,SMB,55.8,5
AI-3240,AIGen,United States,San Francisco,2019,Bootstrapped,0.0,1,7023.028574685477,34986.72631707549,73167.4751581061,1.0912924088698248,AI Agents,SaaS,On-premise,False,8.0,51.22856987259829,2,13.9,1469,16,69.8,0.074,2.481,5433.339917359782,,68.2,Enterprise,16.1,8
AI-3241,AIEdge,Germany,Cologne,2025,Seed,2000000.0,1,12506931.349829137,158211.93288154792,239749.5306705839,0.5153694560452817,Data/MLOps,API-first,Hybrid,False,31.0,31.357576660302442,2,7.0,1121,18,70.7,0.132,1.659,11979.298883066527,48.0,84.5,SMB,27.7,36
AI-3242,AILink,United States,Seattle,2023,Seed,694007.1065102514,2,1890083.3386555135,35694.76952849404,,1.0348484977344423,NLP/LLM,Platform,Cloud,True,9.0,44.430391397429204,3,5.1,8005,8,34.2,0.171,2.129,5000.0,48.0,62.8,SMB,215.9,82
AI-3243,CortexSense,Germany,Stuttgart,2015,Series D+,172509521.33837178,8,417304597.2661867,17969366.625275247,45432270.56695785,1.5283178597432585,NLP/LLM,Hybrid,Cloud,False,551.0,40.98875870977031,2,7.7,105132,713,19.7,0.024,1.789,1206259.1393357972,48.0,62.2,SMB,137.5,65
AI-3244,AIHub,Israel,Haifa,2025,Series A,5925050.264559237,3,77943957.53888813,843317.1525922299,1239221.2772024756,0.4694605385332149,Computer Vision,SaaS,Hybrid,False,49.0,45.505098516801034,3,5.4,117850,208,30.8,0.154,2.116,23956.6991749813,48.0,83.9,SMB,31.6,25
AI-3245,AIEdge,United States,Austin,2024,Series B,28473684.84171834,4,208899404.24552304,8542105.452515502,16058627.876621105,0.879937910611033,Speech/Audio,SaaS,Edge,False,365.0,55.574415935445465,2,4.7,679156,179,60.5,0.076,2.232,436998.77859112585,48.0,78.2,Enterprise,17.2,61
AI-3246,AINest,Canada,Toronto,2025,Bootstrapped,0.0,1,112060.96256101278,9269.96325851954,9772.109765887806,0.05416920146978685,Computer Vision,SaaS,On-premise,False,4.0,63.90915458603363,2,5.8,287,0,16.5,0.055,2.374,16459.72756690797,,79.7,Developer/Individual,63.3,75
AI-3247,AISync,Israel,Tel Aviv,2025,Bootstrapped,0.0,0,197611.15900046838,15456.516890854438,16552.3947177561,0.07090069739774862,Data/MLOps,API-first,On-premise,False,5.0,18.95592980892456,3,8.3,290,0,46.6,0.035,2.02,10830.700052041242,,86.8,Both,59.8,37
AI-3248,AIFlow,India,Delhi,2025,Series B,21528707.398142055,3,89495914.86490883,4782932.514482094,11426535.080452636,1.3890228527905386,AI Infrastructure,Platform,Edge,False,105.0,72.81008453486493,1,10.3,14587,226,23.7,0.04,1.951,189610.51384437532,48.0,66.6,SMB,58.2,55
AI-3249,AIStack,France,Lyon,2024,Series A,4931428.934164707,3,32063584.232889432,519817.19100798,635851.771826697,0.2232218995945746,Data/MLOps,Platform,Cloud,False,38.0,36.42061262350845,4,3.4,17021,11,56.9,0.147,1.838,13620.395576463341,48.0,70.0,Both,11.1,50
AI-3250,AIScope,United States,Chicago,2025,Seed,833700.1441600166,2,2636936.124456997,168925.1535721534,207754.8200504469,0.22986314149898393,Computer Vision,SaaS,Cloud,False,12.0,83.3097005194359,3,3.3,5040,4,66.6,0.18,1.387,5000.0,48.0,64.1,SMB,72.6,182
AI-3251,AILink,Germany,Stuttgart,2021,Series A,2499836.116803682,4,29639956.99620307,749950.8350411046,982263.8878904837,0.30977104364000896,Computer Vision,SaaS,Cloud,False,103.0,46.440321914412905,4,4.7,199330,46,68.2,0.284,2.112,10616.014485993113,48.0,62.8,Developer/Individual,32.1,30
AI-3252,AIHub,South Korea,Busan,2018,Series A,4563359.103529032,2,39555385.91834345,1369007.7310587096,1606539.2451612244,0.1735063350729378,Computer Vision,API-first,Hybrid,False,101.0,58.92793493910052,2,3.2,45592,198,14.9,0.033,2.01,58172.05741969281,48.0,83.8,Developer/Individual,37.2,19
AI-3253,StellarLabs,Switzerland,Geneva,2025,Series B,9192420.099984786,5,98366375.87250443,2757726.0299954354,3590141.519516073,0.30184850868670804,Speech/Audio,SaaS,Cloud,False,443.0,55.90412938278243,2,5.7,466054,117,29.8,0.078,1.685,44422.595753998365,48.0,70.3,Developer/Individual,26.3,8
AI-3254,AINest,Sweden,Malmo,2019,Bootstrapped,0.0,0,10941.865876646987,15355.80511415968,17422.32588591006,0.13457586602507923,AI Infrastructure,Hybrid,Cloud,False,16.0,48.18830464041943,2,9.9,487,1,58.4,0.219,2.217,9024.433736600038,,78.4,Enterprise,144.6,9
AI-3255,AIGen,United States,Austin,2025,Series A,4689957.637534309,3,28998689.036974166,1406987.2912602928,1922297.3364693655,0.36625067504873454,AI Agents,SaaS,Hybrid,False,29.0,68.01296300466309,2,4.7,247576,52,33.7,0.04,1.911,51732.923430651084,48.0,78.1,Enterprise,34.4,29
AI-3256,AIScope,France,Lyon,2025,Series B,15560657.063097572,4,79363596.6642476,3904422.49136895,5472244.340347428,0.40155025549726725,Speech/Audio,Hybrid,Cloud,False,130.0,73.02383702264854,2,5.6,54693,83,50.7,0.042,2.207,104815.82216293151,48.0,63.8,Enterprise,59.8,23
AI-3257,AINest,Canada,Waterloo,2022,Series D+,273638583.931347,7,1917690424.237118,39877161.520566106,95592599.73018742,1.3971766315635787,Computer Vision,SaaS,Hybrid,False,794.0,50.995491218327196,3,6.4,3465570,1139,34.3,0.083,1.786,399261.3615157393,48.0,73.4,Enterprise,79.5,111
AI-3258,AIHub,United States,Austin,2025,Series B,17309727.65489083,4,241067747.56240568,3120765.4236738305,4371136.390055436,0.4006616315652597,Computer Vision,Hybrid,Cloud,True,81.0,40.9360521428691,2,12.8,472346,131,15.6,0.088,1.701,34577.22244290273,48.0,55.0,SMB,66.6,20
AI-3259,AIHub,China,Beijing,2022,Seed,666376.8887657254,2,2250114.92039449,67346.58086918376,67045.62149326698,-0.004468814482228328,AI Infrastructure,Platform,Edge,False,5.0,36.180657474639936,2,13.4,7675,2,14.4,0.037,1.769,11549.453855021942,45.7,73.7,Enterprise,104.4,32
AI-3260,AIGen,Israel,Jerusalem,2025,Series B,8541620.523980835,4,63770519.20170594,2562486.1571942507,4878866.054530039,0.903958013912578,Decision/MLOps,API-first,On-premise,True,451.0,71.45652586827998,2,7.0,255351,142,40.4,0.079,2.435,123953.40759399328,48.0,70.1,SMB,24.9,6
AI-3261,AIEdge,United States,Los Angeles,2025,Series B,41682174.88415852,5,460611993.2524279,7621599.257314485,13527917.616172208,0.7749447536472613,Speech/Audio,API-first,On-premise,False,,35.47321503923801,3,3.0,145259,190,35.9,0.214,1.508,550208.1317537306,48.0,55.0,Enterprise,37.1,3
